Ensembl_gene_id	HGNC_symbol	DBD_Lambert2018	DBD_Codebook2026	is_TF	assessment_Lambert2018	conservative_reassessment	reassessment	motif_status	representative_motif_count	representative_motif_ids
ENSG00000213988	ZNF90	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZNF90
ENSG00000184635	ZNF93	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZNF93
ENSG00000197360	ZNF98	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZNF98
ENSG00000152467	ZSCAN1	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN1
ENSG00000196812	ZSCAN16	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN16
ENSG00000182318	ZSCAN22	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN22
ENSG00000187987	ZSCAN23	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN23
ENSG00000197062	ZSCAN26	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN26
ENSG00000140265	ZSCAN29	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN29
ENSG00000186814	ZSCAN30	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN30
ENSG00000235109	ZSCAN31	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ZSCAN31_1; ZSCAN31_2
ENSG00000180532	ZSCAN4	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN4
ENSG00000131848	ZSCAN5A	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN5A
ENSG00000204532	ZSCAN5C	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN5C
ENSG00000137185	ZSCAN9	C2H2 ZF	C2H2 ZF	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZSCAN9
ENSG00000100105	PATZ1	C2H2 ZF; AT hook	C2H2 ZF; AT hook	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	PATZ1_1; PATZ1_2
ENSG00000171443	ZNF524	C2H2 ZF; AT hook	C2H2 ZF; AT hook	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZNF524
ENSG00000161914	ZNF653	C2H2 ZF; AT hook	C2H2 ZF; AT hook	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZNF653
ENSG00000148516	ZEB1	C2H2 ZF; Homeodomain	C2H2 ZF; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZEB1
ENSG00000140836	ZFHX3	C2H2 ZF; Homeodomain	C2H2 ZF; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZFHX3
ENSG00000118156	ZNF541	C2H2 ZF; Myb/SANT	C2H2 ZF; Myb/SANT	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ZNF541
ENSG00000001167	NFYA	CBF/NF-Y	CBF/NF-Y	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	NFYA
ENSG00000125817	CENPB	CENPB	CENPB	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CENPB
ENSG00000177946	CENPBD1	CENPB	CENPB	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CENPBD1
ENSG00000221944	TIGD1	CENPB	CENPB	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TIGD1
ENSG00000187772	LIN28B	CSD	CSD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	LIN28B
ENSG00000065978	YBX1	CSD	CSD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	YBX1
ENSG00000060138	YBX3	CSD	CSD	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	YBX3
ENSG00000168214	RBPJ	CSL	CSL	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	RBPJ
ENSG00000257923	CUX1	CUT; Homeodomain	CUT; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CUX1
ENSG00000111249	CUX2	CUT; Homeodomain	CUT; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CUX2
ENSG00000169856	ONECUT1	CUT; Homeodomain	CUT; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ONECUT1
ENSG00000119547	ONECUT2	CUT; Homeodomain	CUT; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ONECUT2
ENSG00000205922	ONECUT3	CUT; Homeodomain	CUT; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ONECUT3_1; ONECUT3_2
ENSG00000182568	SATB1	CUT; Homeodomain	CUT; Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	SATB1_1; SATB1_2
ENSG00000154832	CXXC1	CxxC	CxxC	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CXXC1
ENSG00000171604	CXXC5	CxxC	CxxC	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CXXC5
ENSG00000130816	DNMT1	CxxC	CxxC	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DNMT1
ENSG00000089094	KDM2B	CxxC	CxxC	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	KDM2B
ENSG00000138336	TET1	CxxC	CxxC	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TET1
ENSG00000118058	KMT2A	CxxC; AT hook	CxxC; AT hook	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	KMT2A
ENSG00000137090	DMRT1	DM	DM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DMRT1
ENSG00000173253	DMRT2	DM	DM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DMRT2
ENSG00000064218	DMRT3	DM	DM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	DMRT3_1; DMRT3_2
ENSG00000176399	DMRTA1	DM	DM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DMRTA1
ENSG00000142700	DMRTA2	DM	DM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	DMRTA2_1; DMRTA2_2
ENSG00000142025	DMRTC2	DM	DM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DMRTC2
ENSG00000101412	E2F1	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	E2F1
ENSG00000007968	E2F2	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	E2F2
ENSG00000112242	E2F3	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	E2F3
ENSG00000205250	E2F4	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	E2F4
ENSG00000133740	E2F5	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	E2F5
ENSG00000169016	E2F6	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	E2F6
ENSG00000165891	E2F7	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	E2F7_1; E2F7_2
ENSG00000129173	E2F8	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	E2F8_1; E2F8_2
ENSG00000198176	TFDP1	E2F	E2F	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TFDP1
ENSG00000164330	EBF1	EBF1	EBF1	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	EBF1
ENSG00000221818	EBF2	EBF1	EBF1	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	EBF2
ENSG00000108001	EBF3	EBF1	EBF1	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	EBF3
ENSG00000088881	EBF4	EBF1	EBF1	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	EBF4
ENSG00000135373	EHF	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	EHF_1; EHF_2
ENSG00000120690	ELF1	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELF1
ENSG00000109381	ELF2	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELF2
ENSG00000102034	ELF4	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELF4
ENSG00000135374	ELF5	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELF5
ENSG00000126767	ELK1	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELK1
ENSG00000111145	ELK3	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELK3
ENSG00000158711	ELK4	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELK4
ENSG00000105722	ERF	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ERF
ENSG00000157554	ERG	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ERG
ENSG00000134954	ETS1	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ETS1
ENSG00000157557	ETS2	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ETS2
ENSG00000006468	ETV1	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ETV1
ENSG00000105672	ETV2	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ETV2_1; ETV2_2
ENSG00000117036	ETV3	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ETV3
ENSG00000253831	ETV3L	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ETV3L
ENSG00000175832	ETV4	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ETV4
ENSG00000244405	ETV5	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ETV5_1; ETV5_2
ENSG00000139083	ETV6	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ETV6_1; ETV6_2
ENSG00000010030	ETV7	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ETV7_1; ETV7_2
ENSG00000163497	FEV	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FEV_1; FEV_2
ENSG00000151702	FLI1	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FLI1
ENSG00000154727	GABPA	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GABPA
ENSG00000124664	SPDEF	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SPDEF
ENSG00000066336	SPI1	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SPI1
ENSG00000269404	SPIB	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SPIB
ENSG00000166211	SPIC	Ets	Ets	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SPIC
ENSG00000163435	ELF3	Ets; AT hook	Ets; AT hook	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ELF3
ENSG00000129514	FOXA1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXA1
ENSG00000125798	FOXA2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXA2
ENSG00000170608	FOXA3	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXA3_1; FOXA3_2
ENSG00000171956	FOXB1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXB1
ENSG00000054598	FOXC1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXC1
ENSG00000176692	FOXC2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXC2
ENSG00000251493	FOXD1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXD1_1; FOXD1_2
ENSG00000186564	FOXD2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXD2
ENSG00000187140	FOXD3	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXD3
ENSG00000184659	FOXD4L4	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXD4L4
ENSG00000178919	FOXE1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXE1
ENSG00000103241	FOXF1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXF1
ENSG00000137273	FOXF2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXF2
ENSG00000176165	FOXG1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXG1
ENSG00000160973	FOXH1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXH1
ENSG00000168269	FOXI1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXI1
ENSG00000129654	FOXJ1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXJ1
ENSG00000065970	FOXJ2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXJ2
ENSG00000198815	FOXJ3	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXJ3
ENSG00000164916	FOXK1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXK1
ENSG00000176678	FOXL1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXL1_1; FOXL1_2
ENSG00000183770	FOXL2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXL2
ENSG00000111206	FOXM1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXM1
ENSG00000109101	FOXN1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXN1
ENSG00000170802	FOXN2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXN2_1; FOXN2_2
ENSG00000053254	FOXN3	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXN3
ENSG00000139445	FOXN4	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXN4_1; FOXN4_2
ENSG00000150907	FOXO1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXO1
ENSG00000118689	FOXO3	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXO3
ENSG00000184481	FOXO4	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXO4
ENSG00000204060	FOXO6	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXO6
ENSG00000114861	FOXP1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXP1_1; FOXP1_2
ENSG00000128573	FOXP2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXP2
ENSG00000049768	FOXP3	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	FOXP3_1; FOXP3_2
ENSG00000164379	FOXQ1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXQ1
ENSG00000176302	FOXR1	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXR1
ENSG00000189299	FOXR2	Forkhead	Forkhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	FOXR2
ENSG00000102145	GATA1	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GATA1
ENSG00000179348	GATA2	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GATA2
ENSG00000107485	GATA3	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GATA3
ENSG00000136574	GATA4	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	GATA4_1; GATA4_2
ENSG00000130700	GATA5	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GATA5
ENSG00000141448	GATA6	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GATA6
ENSG00000104447	TRPS1	GATA	GATA	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TRPS1
ENSG00000137270	GCM1	GCM	GCM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GCM1
ENSG00000124827	GCM2	GCM	GCM	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	GCM2_1; GCM2_2
ENSG00000134317	GRHL1	Grainyhead	Grainyhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GRHL1
ENSG00000083307	GRHL2	Grainyhead	Grainyhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GRHL2
ENSG00000135457	TFCP2	Grainyhead	Grainyhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TFCP2
ENSG00000115112	TFCP2L1	Grainyhead	Grainyhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TFCP2L1
ENSG00000153560	UBP1	Grainyhead	Grainyhead	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	UBP1
ENSG00000263001	GTF2I	GTF2I-like	GTF2I-like	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	GTF2I_1; GTF2I_2
ENSG00000006704	GTF2IRD1	GTF2I-like	GTF2I-like	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	GTF2IRD1
ENSG00000114439	BBX	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	BBX
ENSG00000079432	CIC	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CIC
ENSG00000105856	HBP1	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	HBP1
ENSG00000138795	LEF1	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	LEF1
ENSG00000182968	SOX1	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX1
ENSG00000100146	SOX10	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX10
ENSG00000176887	SOX11	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX11
ENSG00000177732	SOX12	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX12
ENSG00000143842	SOX13	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX13
ENSG00000168875	SOX14	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX14
ENSG00000129194	SOX15	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX15
ENSG00000164736	SOX17	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX17
ENSG00000203883	SOX18	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX18
ENSG00000181449	SOX2	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX2
ENSG00000125285	SOX21	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX21
ENSG00000134595	SOX3	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX3
ENSG00000039600	SOX30	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX30
ENSG00000124766	SOX4	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX4
ENSG00000134532	SOX5	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX5
ENSG00000110693	SOX6	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX6
ENSG00000171056	SOX7	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX7
ENSG00000005513	SOX8	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX8
ENSG00000125398	SOX9	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SOX9
ENSG00000184895	SRY	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	SRY
ENSG00000081059	TCF7	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TCF7
ENSG00000152284	TCF7L1	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TCF7L1
ENSG00000148737	TCF7L2	HMG/Sox	HMG/Sox	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	TCF7L2
ENSG00000180318	ALX1	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ALX1_1; ALX1_2
ENSG00000156150	ALX3	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ALX3
ENSG00000052850	ALX4	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ALX4_1; ALX4_2
ENSG00000227059	ANHX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	ANHX
ENSG00000186103	ARGFX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ARGFX_1; ARGFX_2
ENSG00000004848	ARX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	ARX_1; ARX_2
ENSG00000125492	BARHL1	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	BARHL1_1; BARHL1_2
ENSG00000143032	BARHL2	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	BARHL2
ENSG00000131668	BARX1	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	BARX1_1; BARX1_2
ENSG00000043039	BARX2	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	BARX2
ENSG00000188909	BSX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	BSX
ENSG00000113722	CDX1	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	CDX1_1; CDX1_2
ENSG00000165556	CDX2	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CDX2
ENSG00000131264	CDX4	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CDX4
ENSG00000105392	CRX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	CRX
ENSG00000144355	DLX1	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DLX1
ENSG00000115844	DLX2	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DLX2
ENSG00000064195	DLX3	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DLX3
ENSG00000108813	DLX4	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DLX4
ENSG00000105880	DLX5	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DLX5
ENSG00000006377	DLX6	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	DLX6_1; DLX6_2
ENSG00000197587	DMBX1	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	DMBX1_1; DMBX1_2
ENSG00000204595	DPRX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	1	DPRX
ENSG00000165606	DRGX	Homeodomain	Homeodomain	Yes	Known motif	Known motif	Known motif	Motif (measured) - Lambert 2018	2	DRGX_1; DRGX_2
