TF_name	TF_family	Identical_PWM	Homologous_PWM	Relatively_Homologous_PWM	ModCRE	AlphaFold
A8KAD2	zf-C2H2_4,zf-C2H2,DUF3280,DNA_RNApol_7kD,zf-C2H2_jaz,zf-trcl,zf-met,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,Ring_hydroxyl_B,zf-C2H2_6,LIM,BolA		M07581_2.00 (99.8%)	M00142_2.00 (52.5%);M00774_2.00 (56.9%);M00782_2.00 (58.4%);M00786_2.00 (52.3%);M00939_2.00 (63.5%);M00943_2.00 (58.8%);M00944_2.00 (58.8%);M00945_2.00 (52.8%);M00948_2.00 (57.6%);M00950_2.00 (58.8%);M00952_2.00 (58.8%);M00953_2.00 (60.0%);M00955_2.00 (64.7%);M00958_2.00 (57.6%);M00959_2.00 (61.3%);M00960_2.00 (61.1%);M01440_2.00 (50.0%);M02924_2.00 (60.0%);M04387_2.00 (55.8%);M04465_2.00 (59.2%);M04505_2.00 (53.1%);M04536_2.00 (53.1%);M04590_2.00 (50.8%);M04598_2.00 (55.2%);M04611_2.00 (55.5%);M04613_2.00 (60.8%);M04621_2.00 (54.4%);M04650_2.00 (59.5%);M05853_2.00 (56.0%);M06108_2.00 (51.2%);M07562_2.00 (52.8%);M07578_2.00 (55.8%);M07582_2.00 (53.2%);M07587_2.00 (50.3%);M07590_2.00 (55.0%);M07593_2.00 (51.5%);M07598_2.00 (55.0%);M07600_2.00 (55.8%);M07605_2.00 (50.7%);M07610_2.00 (57.0%);M07635_2.00 (53.4%);M07645_2.00 (50.1%);M07646_2.00 (54.1%);M07649_2.00 (53.0%);M07667_2.00 (53.6%);M07683_2.00 (52.0%);M07685_2.00 (54.0%);M07688_2.00 (53.7%);M07689_2.00 (62.2%);M07700_2.00 (60.9%);M07706_2.00 (54.1%);M07712_2.00 (54.4%);M07714_2.00 (51.0%);M07729_2.00 (51.5%);M07753_2.00 (56.4%);M07761_2.00 (54.3%);M08245_2.00 (61.8%);M08247_2.00 (50.8%);M08252_2.00 (52.0%);M08254_2.00 (50.9%);M08256_2.00 (57.1%);M08267_2.00 (55.1%);M08279_2.00 (50.4%);M08283_2.00 (54.6%);M08292_2.00 (50.9%);M08300_2.00 (52.6%);M08309_2.00 (56.7%);M08311_2.00 (50.7%);M08325_2.00 (58.7%);M08329_2.00 (60.3%);M08334_2.00 (56.0%);M08335_2.00 (52.0%);M08342_2.00 (51.6%);M08347_2.00 (57.8%);M08355_2.00 (52.9%);M08371_2.00 (53.1%);M08373_2.00 (52.8%);M08375_2.00 (58.1%);M08395_2.00 (57.9%);M08860_2.00 (55.8%);M08887_2.00 (56.7%);M08901_2.00 (54.2%);M08908_2.00 (57.8%);M08917_2.00 (51.6%);M08934_2.00 (56.6%);M08944_2.00 (58.3%);M08949_2.00 (52.9%);M08985_2.00 (57.3%);MA1124.1 (60.5%);MA1154.1 (55.3%);MA1587.1 (59.0%);MA1589.1 (54.4%);MA1594.1 (50.8%);MA1600.1 (55.7%);MA1601.1 (52.0%);MA1602.1 (55.2%)		
A8KAD9	zf-C2H2_4,zf-C2H2,zf-CHCC,zf-C2H2_jaz,XPA_N,zf-H2C2_2,C1_1,C1_4,HTH_Tnp_ISL3,Zn_Tnp_IS1595,zf-C2H2_6,FYVE,Trm112p,zf-BED,DNA_RNApol_7kD,zf-trcl,CxxC_CxxC_SSSS,zf-C2H2_2,BHD_1			M00149_2.00 (56.8%);M00939_2.00 (60.0%);M00943_2.00 (52.9%);M00944_2.00 (57.6%);M00945_2.00 (51.7%);M00948_2.00 (55.2%);M00950_2.00 (57.9%);M00952_2.00 (57.6%);M00953_2.00 (56.8%);M00955_2.00 (54.5%);M00958_2.00 (55.2%);M00959_2.00 (57.6%);M00960_2.00 (57.6%);M01181_2.00 (51.8%);M01456_2.00 (50.0%);M01474_2.00 (52.9%);M02924_2.00 (59.0%);M04387_2.00 (53.6%);M04475_2.00 (50.7%);M04505_2.00 (53.1%);M04555_2.00 (50.0%);M04598_2.00 (57.3%);M04611_2.00 (57.8%);M04613_2.00 (53.2%);M04650_2.00 (57.2%);M07623_2.00 (51.4%);M07683_2.00 (52.3%);M07733_2.00 (51.6%);M08254_2.00 (51.8%);M08283_2.00 (51.5%);M08325_2.00 (55.9%);M08541_2.00 (54.2%);M08908_2.00 (51.2%);M08934_2.00 (51.9%);M08985_2.00 (54.0%);MA0746.1 (50.0%);MA1124.1 (53.9%);MA1512.1 (50.0%);MA1592.1 (50.6%);MA1601.1 (52.3%);MA1602.1 (51.2%);MA1656.1 (50.2%)	TFS_tr_A8KAD9_A8KAD9_HUMAN:159:416_5v3m_C_1.meme;TFS_tr_A8KAD9_A8KAD9_HUMAN:124:403_5wjq_D_1.meme;TFS_tr_A8KAD9_A8KAD9_HUMAN:159:416_5v3j_E_1.meme;TFS_tr_A8KAD9_A8KAD9_HUMAN:249:402_2i13_A_1.meme	
A8KAF4	ESR1_C,Oest_recep,Hormone_recep,zf-C4		M09309_2.00 (88.6%);MA0112.1 (99.6%)	M00690_2.00 (50.0%);M00812_2.00 (53.0%);M00820_2.00 (53.0%);M01298_2.00 (54.1%);M02392_2.00 (56.1%);M02408_2.00 (51.2%);M02409_2.00 (52.1%);M02413_2.00 (50.0%);M03426_2.00 (50.0%);M03923_2.00 (55.0%);M03927_2.00 (53.1%);M03928_2.00 (50.0%);M05599_2.00 (53.0%);M05635_2.00 (51.7%);M05669_2.00 (51.9%);M06417_2.00 (55.0%);M06432_2.00 (52.1%);M09275_2.00 (60.0%);M09283_2.00 (50.7%);MA0071.1 (54.5%);MA0258.1 (59.2%);MA0504.1 (51.9%);MA1148.1 (51.5%);MA1150.1 (53.0%);MA1151.1 (50.0%);MA1533.1 (50.7%);MA1535.1 (53.0%);MA1574.1 (52.9%)		
A8KAI3	bZIP_2,bZIP_1,DUF3552,bZIP_Maf		MA0608.1 (90.9%)	M00603_2.00 (61.2%);MA0839.1 (51.3%)		
A8KAK2	zf-C2H2_4,zf-C2H2,zf-C2H2_jaz,zf-met,zf-H2C2_2,zf-C2H2_2,zf-C2H2_6			M00021_2.00 (50.0%);M01397_2.00 (50.0%);M02669_2.00 (63.9%);M10151_2.00 (63.5%);MA0116.1 (60.5%)	TFS_tr_A8KAK2_A8KAK2_HUMAN:118:332_5v3j_E_1.meme;TFS_tr_A8KAK2_A8KAK2_HUMAN:117:224_5ei9_E_1.meme;TFS_tr_A8KAK2_A8KAK2_HUMAN:118:332_5wjq_D_1.meme;TFS_tr_A8KAK2_A8KAK2_HUMAN:283:339_5yj3_C_1.meme;TFS_tr_A8KAK2_A8KAK2_HUMAN:117:228_2i13_A_1.meme;TFS_tr_A8KAK2_A8KAK2_HUMAN:118:332_5v3m_C_1.meme;DIMER_tr_A8KAK2_A8KAK2_HUMAN:172:223_1llm_C_1.meme	
A8KAN5	CP2,SAM_1,Ebola_NP,SAM_PNT		M04893_2.00 (99.3%)	M04886_2.00 (62.4%);MA0145.1 (60.5%);MA0145.3 (67.8%)		
A8KAN8	zf-C2H2_4,C1_4,zf-C2H2,TFIIS_C,Prok-RING_2,DNA_RNApol_7kD,BHD_1,zf-C2H2_jaz,KRAB,zf-met,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,Yippee,Zn_Tnp_IS1595,zf-C2H2_6		M05853_2.00 (70.0%)	M00645_2.00 (51.6%);M00782_2.00 (59.5%);M00786_2.00 (50.0%);M00939_2.00 (66.6%);M00943_2.00 (62.3%);M00944_2.00 (62.3%);M00945_2.00 (51.7%);M00948_2.00 (64.2%);M00950_2.00 (64.2%);M00952_2.00 (62.3%);M00953_2.00 (61.1%);M00955_2.00 (67.0%);M00958_2.00 (63.0%);M00959_2.00 (63.5%);M00960_2.00 (63.0%);M02924_2.00 (66.3%);M04387_2.00 (54.9%);M04465_2.00 (55.0%);M04536_2.00 (50.5%);M04598_2.00 (56.5%);M04611_2.00 (50.0%);M04613_2.00 (56.5%);M04621_2.00 (54.9%);M04650_2.00 (57.8%);M06108_2.00 (58.1%);M07578_2.00 (50.4%);M07581_2.00 (57.6%);M07587_2.00 (52.6%);M07588_2.00 (53.1%);M07605_2.00 (53.2%);M07634_2.00 (50.6%);M07635_2.00 (50.9%);M07648_2.00 (56.2%);M07649_2.00 (55.7%);M07658_2.00 (54.8%);M07660_2.00 (51.7%);M07677_2.00 (55.5%);M07678_2.00 (53.7%);M07684_2.00 (55.5%);M07689_2.00 (58.5%);M07693_2.00 (59.3%);M07700_2.00 (60.3%);M07712_2.00 (54.3%);M07729_2.00 (55.7%);M07746_2.00 (51.0%);M07753_2.00 (56.9%);M08245_2.00 (57.2%);M08254_2.00 (58.1%);M08263_2.00 (56.9%);M08267_2.00 (58.2%);M08274_2.00 (53.6%);M08309_2.00 (52.5%);M08325_2.00 (58.6%);M08329_2.00 (55.9%);M08330_2.00 (50.8%);M08334_2.00 (54.7%);M08355_2.00 (59.2%);M08367_2.00 (51.0%);M08373_2.00 (50.7%);M08375_2.00 (59.0%);M08392_2.00 (50.9%);M08395_2.00 (55.3%);M08901_2.00 (50.3%);M08944_2.00 (50.1%);MA1124.1 (62.7%);MA1154.1 (52.5%);MA1656.1 (52.2%)		
A8MQ14	zf-C2H2_4,zf-C2H2,zf-C2H2_jaz,zf-trcl,KRAB,zf-met,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,Yippee,Zn_Tnp_IS1595,Siva,zf-C2H2_6,BolA			M00764_2.00 (50.1%);M00782_2.00 (59.0%);M00786_2.00 (55.7%);M00939_2.00 (69.4%);M00943_2.00 (65.8%);M00944_2.00 (67.0%);M00945_2.00 (58.6%);M00948_2.00 (65.8%);M00950_2.00 (64.7%);M00952_2.00 (63.5%);M00953_2.00 (67.0%);M00955_2.00 (64.7%);M00958_2.00 (64.7%);M00959_2.00 (65.8%);M00960_2.00 (67.0%);M01440_2.00 (52.7%);M01474_2.00 (50.9%);M02924_2.00 (66.3%);M04387_2.00 (60.3%);M04465_2.00 (60.7%);M04536_2.00 (54.6%);M04590_2.00 (50.8%);M04598_2.00 (51.9%);M04611_2.00 (55.1%);M04613_2.00 (58.1%);M04621_2.00 (55.3%);M04650_2.00 (62.7%);M05853_2.00 (51.2%);M07562_2.00 (52.8%);M07578_2.00 (58.4%);M07581_2.00 (50.0%);M07600_2.00 (52.3%);M07610_2.00 (59.7%);M07633_2.00 (53.0%);M07634_2.00 (53.2%);M07648_2.00 (54.5%);M07649_2.00 (58.3%);M07654_2.00 (50.7%);M07658_2.00 (53.3%);M07659_2.00 (50.3%);M07678_2.00 (52.6%);M07683_2.00 (51.2%);M07684_2.00 (53.5%);M07689_2.00 (55.5%);M07693_2.00 (57.8%);M07700_2.00 (56.0%);M07727_2.00 (53.0%);M07729_2.00 (52.0%);M07731_2.00 (50.2%);M07747_2.00 (51.4%);M07777_2.00 (51.5%);M08254_2.00 (57.8%);M08267_2.00 (59.4%);M08274_2.00 (56.3%);M08295_2.00 (50.8%);M08311_2.00 (55.8%);M08314_2.00 (52.4%);M08325_2.00 (62.2%);M08329_2.00 (55.2%);M08330_2.00 (52.4%);M08334_2.00 (56.0%);M08355_2.00 (61.1%);M08367_2.00 (50.1%);M08373_2.00 (56.0%);M08375_2.00 (62.0%);M08392_2.00 (51.2%);M08395_2.00 (55.9%);M08399_2.00 (52.7%);M08859_2.00 (54.8%);M08887_2.00 (59.8%);M08901_2.00 (56.8%);M08908_2.00 (50.0%);M08985_2.00 (57.5%);MA0056.1 (50.8%);MA1124.1 (64.0%);MA1154.1 (56.1%);MA1588.1 (51.0%);MA1596.1 (53.0%);MA1601.1 (51.2%);MA1602.1 (55.7%);MA1656.1 (55.7%)	TFS_sp_A8MQ14_ZN850_HUMAN:308:584_5v3j_E_1.meme;TFS_sp_A8MQ14_ZN850_HUMAN:334:612_5wjq_D_1.meme;DIMER_sp_A8MQ14_ZN850_HUMAN:951:1000_1llm_D_1.meme;TFS_sp_A8MQ14_ZN850_HUMAN:430:583_2i13_A_1.meme;TFS_sp_A8MQ14_ZN850_HUMAN:308:584_5v3m_C_1.meme;TFS_sp_A8MQ14_ZN850_HUMAN:561:859_7w1m_H_1.meme	
A8MT65	zf-C2H2_4,C1_4,zf-C2H2,zf-BED,zf-C2H2_jaz,KRAB,XPA_N,zf-met,zf-H2C2_2,CxxC_CxxC_SSSS,HTH_Tnp_ISL3,HTH_18,Zn_Tnp_IS1595,GAGA,zf-C2H2_6,GATA,zf-LYAR	M07762_2.00				
A8MTJ6	Fork_head,HNH_2		M03034_2.00 (71.2%)	M00044_2.00 (51.7%);M00164_2.00 (66.6%);M00664_2.00 (51.0%);M00665_2.00 (54.1%);M00791_2.00 (63.5%);M01002_2.00 (50.6%);M01006_2.00 (50.6%);M01011_2.00 (51.6%);M01016_2.00 (51.2%);M01017_2.00 (53.1%);M01974_2.00 (64.6%);M01982_2.00 (68.3%);M01983_2.00 (60.4%);M01987_2.00 (61.2%);M01990_2.00 (63.2%);M03046_2.00 (62.5%);M03058_2.00 (63.3%);M03735_2.00 (60.4%);M03741_2.00 (64.2%);M03743_2.00 (59.3%);M04827_2.00 (57.6%);M04848_2.00 (65.2%);M09093_2.00 (57.7%);M09104_2.00 (63.4%);M09669_2.00 (64.7%);M10528_2.00 (61.5%);M10565_2.00 (58.1%);M10570_2.00 (62.2%);M10571_2.00 (63.6%);MA0030.1 (60.2%);MA0031.1 (62.2%);MA0032.1 (68.3%);MA0033.1 (67.7%);MA0040.1 (51.2%);MA0041.1 (64.2%);MA0042.1 (53.1%);MA0047.1 (58.3%);MA0047.2 (59.3%);MA0047.3 (59.3%);MA0148.1 (59.3%);MA0479.1 (51.8%);MA0613.1 (63.5%);MA0614.1 (61.5%);MA0845.1 (60.4%);MA0846.1 (68.3%);MA0847.1 (62.2%);MA0851.1 (62.5%);MA0852.1 (52.0%);MA0852.2 (51.0%);MA1103.1 (50.0%);MA1487.1 (65.6%);MA1606.1 (60.2%);MA1607.1 (65.2%)		
A8MTQ0	Homeobox,HTH_23,Homez	MA0710.1				
A8MTU8			M01724_2.00 (82.9%);MA0595.1 (98.9%);MA0829.1 (83.2%)			
A8MTY0	zf-C2H2_4,zf-C2H2,Prok-RING_2,C1_3,zf-C2H2_jaz,XPA_N,zf-H2C2_2,GAGA,C1_4,zf-AN1,HTH_Tnp_ISL3,Zn_Tnp_IS1595,zf-C2H2_6,Desulfoferrod_N,KRAB,ADK_lid,DNA_RNApol_7kD,zf-trcl,DUF1610,CxxC_CxxC_SSSS,DUF164,zf-C2HC_2,BolA		M00955_2.00 (80.0%);M07687_2.00 (73.3%);M07714_2.00 (70.7%);M07715_2.00 (75.6%);M08381_2.00 (73.1%);M08921_2.00 (71.5%)	M00217_2.00 (52.2%);M00609_2.00 (54.1%);M00782_2.00 (59.2%);M00786_2.00 (50.2%);M00939_2.00 (67.0%);M00943_2.00 (62.3%);M00944_2.00 (64.7%);M00945_2.00 (59.7%);M00948_2.00 (64.7%);M00950_2.00 (67.0%);M00952_2.00 (64.7%);M00953_2.00 (64.7%);M00958_2.00 (64.7%);M00959_2.00 (63.5%);M00960_2.00 (67.0%);M01044_2.00 (53.3%);M01474_2.00 (50.9%);M02924_2.00 (61.0%);M03671_2.00 (51.7%);M04387_2.00 (54.8%);M04465_2.00 (54.2%);M04505_2.00 (52.7%);M04536_2.00 (50.2%);M04590_2.00 (53.4%);M04598_2.00 (56.5%);M04611_2.00 (59.2%);M04613_2.00 (50.9%);M04621_2.00 (52.8%);M04650_2.00 (60.1%);M07562_2.00 (52.9%);M07565_2.00 (69.5%);M07575_2.00 (66.6%);M07578_2.00 (56.0%);M07581_2.00 (55.9%);M07582_2.00 (54.4%);M07586_2.00 (62.2%);M07587_2.00 (50.4%);M07613_2.00 (62.0%);M07628_2.00 (51.5%);M07648_2.00 (51.4%);M07649_2.00 (52.2%);M07660_2.00 (54.6%);M07683_2.00 (56.4%);M07702_2.00 (50.9%);M07727_2.00 (54.4%);M07753_2.00 (57.2%);M07761_2.00 (67.5%);M07767_2.00 (57.9%);M07775_2.00 (63.5%);M08254_2.00 (52.0%);M08267_2.00 (59.9%);M08295_2.00 (67.3%);M08309_2.00 (59.0%);M08314_2.00 (51.9%);M08325_2.00 (59.7%);M08329_2.00 (57.7%);M08334_2.00 (55.5%);M08355_2.00 (59.0%);M08367_2.00 (52.0%);M08373_2.00 (53.7%);M08375_2.00 (61.5%);M08395_2.00 (56.7%);M08887_2.00 (56.6%);M08934_2.00 (67.8%);M08985_2.00 (60.0%);MA1124.1 (60.5%);MA1154.1 (50.3%);MA1597.1 (50.0%);MA1599.1 (53.2%);MA1601.1 (56.4%);MA1602.1 (56.2%);MA1646.1 (50.3%);MA1656.1 (51.7%)		
A8MUP8	Hormone_recep,zf-C4	MA0159.1				
A8MUV4	Fork_head,Otopetrin,Zip,TT_ORF1,LMBR1,RR_TM4-6,Med15,Plasmodium_Vir		M05866_2.00 (81.7%);M09101_2.00 (99.4%);MA0593.1 (97.0%)	M00793_2.00 (60.9%);M01017_2.00 (50.8%);M03753_2.00 (50.5%);M08115_2.00 (65.2%);MA0481.1 (62.1%)		
A8MUV8	zf-C2H2_4,zf-C2H2,C1_3,zf-C2H2_jaz,KRAB,XPA_N,zf-H2C2_2,HTH_Tnp_ISL3,CxxC_CxxC_SSSS,Zn_Tnp_IS1595,zf-C2H2_6		M07767_2.00 (82.6%)	M00782_2.00 (54.4%);M00939_2.00 (60.0%);M00943_2.00 (60.0%);M00944_2.00 (58.8%);M00945_2.00 (51.7%);M00948_2.00 (61.4%);M00950_2.00 (60.0%);M00952_2.00 (60.0%);M00953_2.00 (60.0%);M00955_2.00 (68.6%);M00958_2.00 (60.2%);M00959_2.00 (60.0%);M00960_2.00 (61.1%);M01457_2.00 (50.9%);M02924_2.00 (60.0%);M04387_2.00 (51.7%);M04465_2.00 (52.1%);M04598_2.00 (57.8%);M04611_2.00 (57.4%);M04613_2.00 (50.9%);M04621_2.00 (52.3%);M04650_2.00 (50.4%);M04653_2.00 (60.6%);M07562_2.00 (50.0%);M07565_2.00 (51.0%);M07578_2.00 (52.2%);M07579_2.00 (56.1%);M07581_2.00 (53.0%);M07586_2.00 (56.1%);M07649_2.00 (53.2%);M07683_2.00 (52.8%);M07687_2.00 (56.0%);M07714_2.00 (53.6%);M07715_2.00 (57.5%);M07733_2.00 (50.5%);M07753_2.00 (50.1%);M07761_2.00 (50.8%);M07775_2.00 (56.1%);M08254_2.00 (52.3%);M08263_2.00 (54.2%);M08267_2.00 (53.6%);M08283_2.00 (50.5%);M08292_2.00 (50.4%);M08314_2.00 (51.3%);M08325_2.00 (55.8%);M08334_2.00 (50.1%);M08335_2.00 (53.3%);M08355_2.00 (51.5%);M08373_2.00 (52.2%);M08375_2.00 (57.3%);M08381_2.00 (53.0%);M08901_2.00 (52.1%);M08908_2.00 (54.7%);M08921_2.00 (57.2%);M08934_2.00 (58.1%);M08985_2.00 (59.8%);MA1124.1 (58.6%);MA1154.1 (51.0%);MA1599.1 (58.6%);MA1601.1 (52.8%);MA1602.1 (52.1%);MA1656.1 (52.7%)		
A8MUZ8	zf-C2H2_4,zf-C2H2,KRAB,zf-H2C2_2,zf-Sec23_Sec24,GAGA,DUF3198	M07763_2.00				
A8MWA4	zf-C2H2_4,zf-RING_3,zf-C2H2,KRAB,XPA_N,zf-H2C2_2,zf-Sec23_Sec24,GAGA,DUF3198		M07763_2.00 (93.0%)	M00939_2.00 (60.0%);M00943_2.00 (55.2%);M00944_2.00 (53.9%);M00945_2.00 (51.7%);M00948_2.00 (52.9%);M00950_2.00 (51.7%);M00952_2.00 (54.1%);M00953_2.00 (55.2%);M00955_2.00 (57.6%);M00958_2.00 (54.1%);M00959_2.00 (51.7%);M00960_2.00 (55.2%);M01474_2.00 (52.9%);M02924_2.00 (50.9%);M08320_2.00 (51.6%);M10303_2.00 (50.0%)		
A8MX39	SAM_1,Ets,Pex14_N,SAM_PNT,SAM_2	M04773_2.00				
A8MXY4	zf-C2H2_4,zf-C2H2,Prok-RING_1,BHD_1,zf-C2H2_jaz,KRAB,XPA_N,zf-H2C2_2,CxxC_CxxC_SSSS,VP9,HTH_Tnp_ISL3,Zn_Tnp_IS1595,C1_1,DUF2790,zf-C2H2_6,BolA		M00955_2.00 (75.2%)	M00782_2.00 (54.5%);M00939_2.00 (64.2%);M00943_2.00 (63.5%);M00944_2.00 (63.0%);M00945_2.00 (56.9%);M00948_2.00 (63.0%);M00950_2.00 (63.0%);M00952_2.00 (64.2%);M00953_2.00 (61.1%);M00958_2.00 (61.9%);M00959_2.00 (61.1%);M00960_2.00 (64.2%);M01044_2.00 (51.5%);M01474_2.00 (55.1%);M02924_2.00 (61.0%);M04387_2.00 (57.6%);M04465_2.00 (51.4%);M04505_2.00 (51.3%);M04536_2.00 (50.2%);M04598_2.00 (59.1%);M04610_2.00 (58.4%);M04611_2.00 (55.1%);M04613_2.00 (51.3%);M04621_2.00 (51.4%);M04650_2.00 (58.3%);M07562_2.00 (53.8%);M07565_2.00 (56.3%);M07566_2.00 (52.3%);M07575_2.00 (66.6%);M07578_2.00 (53.1%);M07579_2.00 (51.9%);M07582_2.00 (51.2%);M07586_2.00 (61.1%);M07590_2.00 (54.4%);M07613_2.00 (57.8%);M07618_2.00 (58.6%);M07620_2.00 (55.3%);M07667_2.00 (56.7%);M07683_2.00 (52.7%);M07687_2.00 (59.7%);M07701_2.00 (56.6%);M07707_2.00 (51.6%);M07714_2.00 (64.2%);M07715_2.00 (69.1%);M07727_2.00 (52.5%);M07753_2.00 (56.1%);M07754_2.00 (57.1%);M07761_2.00 (58.3%);M07767_2.00 (57.6%);M07770_2.00 (50.5%);M07775_2.00 (58.8%);M08254_2.00 (50.9%);M08267_2.00 (55.7%);M08295_2.00 (66.4%);M08309_2.00 (56.0%);M08311_2.00 (51.0%);M08312_2.00 (50.4%);M08314_2.00 (51.3%);M08325_2.00 (63.1%);M08329_2.00 (55.4%);M08334_2.00 (53.9%);M08342_2.00 (51.0%);M08347_2.00 (58.9%);M08355_2.00 (54.3%);M08371_2.00 (52.6%);M08373_2.00 (50.7%);M08375_2.00 (58.7%);M08381_2.00 (64.1%);M08395_2.00 (51.7%);M08399_2.00 (51.0%);M08860_2.00 (52.6%);M08887_2.00 (54.7%);M08917_2.00 (51.6%);M08921_2.00 (64.2%);M08934_2.00 (62.1%);M08944_2.00 (56.9%);M08985_2.00 (63.6%);MA1124.1 (58.7%);MA1155.1 (51.2%);MA1587.1 (58.3%);MA1596.1 (52.5%);MA1599.1 (61.8%);MA1601.1 (52.7%);MA1602.1 (55.2%)		
A8MYV6	HIF-1,HIF-1a_CTAD,PAS,HLH,PAS_3,PAS_9,PAS_4,Dicty_REP		M08713_2.00 (99.7%);MA0259.1 (99.7%)	M09455_2.00 (65.3%)		
A8MYZ6	Fork_head	MA0849.1				
A8MZ24	SAM_1,Ets,Pex14_N,SAM_PNT,SAM_2		M04773_2.00 (99.5%);M09081_2.00 (92.0%);MA0149.1 (83.8%);MA0474.1 (92.7%);MA0474.2 (94.7%)	M01489_2.00 (63.7%);M01493_2.00 (65.5%);M03001_2.00 (61.2%);M03010_2.00 (61.2%);M03726_2.00 (65.1%);M04733_2.00 (61.2%);M04744_2.00 (54.8%);M04793_2.00 (60.9%);M06188_2.00 (63.5%);M09046_2.00 (60.6%);M09048_2.00 (63.4%);M09073_2.00 (60.9%);M09539_2.00 (64.9%);MA0028.1 (61.7%);MA0076.1 (61.2%);MA0098.2 (65.5%);MA0156.1 (52.7%);MA0475.1 (65.8%);MA0759.1 (61.2%);MA0761.1 (60.6%);MA0762.1 (63.4%);MA0763.1 (62.2%);MA0764.1 (60.9%);MA0765.1 (62.1%)		
A8MZ59	Homeobox				DIMER_sp_A8MZ59_LEUTX_HUMAN:9:64_2hdd_B_1.meme;DIMER_sp_A8MZ59_LEUTX_HUMAN:7:66_1fjl_A_1.meme;DIMER_sp_A8MZ59_LEUTX_HUMAN:9:65_5hod_A_1.meme;TFS_sp_A8MZ59_LEUTX_HUMAN:9:65_5hod_A_1.meme;DIMER_sp_A8MZ59_LEUTX_HUMAN:10:65_1hdd_D_1.meme;DIMER_sp_A8MZ59_LEUTX_HUMAN:10:65_3hdd_B_1.meme;DIMER_sp_A8MZ59_LEUTX_HUMAN:9:65_3a01_B_1.meme	
A8WFP5	DUF4164,DivIC,TMF_DNA_bd,DUF4140,Microtub_assoc,DUF972,IncA,bZIP_Maf,HGTP_anticodon2,DUF342,SAGA-Tad1,bZIP_2,Spc24,HALZ,DUF904,bZIP_1,DUF1192	MA0496.1				
A9JR48	zf-C2H2_4,DUF2225,zf-LITAF-like,Elf1,zf-C2H2,zf-C2H2_jaz,zf-met,Rad50_zn_hook,zf-H2C2_2,zf-C2H2_2,zf-C2HC_2,zf-C2H2_6,BolA		M08979_2.00 (84.5%)	M00608_2.00 (50.9%);M00609_2.00 (50.0%);M00953_2.00 (56.6%);M01883_2.00 (50.0%);M03691_2.00 (54.9%);M06087_2.00 (56.8%);M07762_2.00 (56.6%);M08247_2.00 (52.8%);M08334_2.00 (54.5%);M08397_2.00 (57.6%);M09002_2.00 (57.1%);M10203_2.00 (52.9%);MA0038.1 (55.1%);MA0038.2 (55.1%);MA0073.1 (52.9%);MA0743.1 (57.6%);MA0744.1 (57.6%);MA1124.1 (52.8%);MA1558.1 (57.1%);MA1594.1 (52.8%)		
A9YTQ3	HLH,PAS,PAS_3,PAS_9,PAS_4				TFS_sp_A9YTQ3_AHRR_HUMAN:32:175_5sy7_B_1.meme;DIMER_sp_A9YTQ3_AHRR_HUMAN:34:79_4h10_A_1.meme;DIMER_sp_A9YTQ3_AHRR_HUMAN:34:167_8osl_N_1.meme;DIMER_sp_A9YTQ3_AHRR_HUMAN:39:277_5v0l_B_1.meme;DIMER_sp_A9YTQ3_AHRR_HUMAN:34:167_8osk_N_1.meme;DIMER_sp_A9YTQ3_AHRR_HUMAN:35:277_5nj8_A_1.meme;DIMER_sp_A9YTQ3_AHRR_HUMAN:32:175_5sy7_B_1.meme;TFS_sp_A9YTQ3_AHRR_HUMAN:39:277_5v0l_B_1.meme;TFS_sp_A9YTQ3_AHRR_HUMAN:35:277_5nj8_A_1.meme;TFS_sp_A9YTQ3_AHRR_HUMAN:34:167_8osk_N_1.meme;TFS_sp_A9YTQ3_AHRR_HUMAN:34:167_8osl_N_1.meme	
B0AZM1	HLH,PAS,PAS_3,PAS_9,PAS_4		M08746_2.00 (89.6%);MA0004.1 (89.5%);MA0259.1 (97.8%)	M01720_2.00 (59.8%);M06011_2.00 (64.1%);MA1464.1 (59.9%)		
B0QY70	DivIC,DUF2046,DUF2216,DUF4140,DUF972,Mod_r,IncA,bZIP_Maf,bZIP_2,HALZ,Macoilin,DUF904,bZIP_1	MA0495.1				
B0QY71	DivIC,DUF2046,DUF4140,DUF972,Mod_r,TSC22,IncA,bZIP_Maf,DUF465,bZIP_2,DUF904,Macoilin,HALZ,bZIP_1,DUF1192	MA0495.1				
B0QYS6	DUF3678,HLH,DUF3371	MA0692.1				
B0QYS7	HLH,Suf,DUF3371	MA0692.1				
