TF_name	TF_family	Identical_PWM	Homologous_PWM	Relatively_Homologous_PWM	ModCRE	AlphaFold
I7HIK6				M00609_2.00 (53.3%);M00782_2.00 (54.7%);M00939_2.00 (62.3%);M00943_2.00 (60.7%);M00944_2.00 (59.5%);M00945_2.00 (52.8%);M00948_2.00 (57.1%);M00950_2.00 (59.5%);M00952_2.00 (60.0%);M00953_2.00 (61.1%);M00955_2.00 (62.3%);M00958_2.00 (61.1%);M00959_2.00 (57.1%);M00960_2.00 (59.5%);M01456_2.00 (50.9%);M01474_2.00 (50.9%);M02924_2.00 (58.4%);M03671_2.00 (50.0%);M04387_2.00 (58.8%);M04465_2.00 (54.0%);M04598_2.00 (57.7%);M04611_2.00 (54.5%);M04613_2.00 (58.0%);M04650_2.00 (55.3%);M07566_2.00 (52.2%);M07579_2.00 (53.7%);M07581_2.00 (54.4%);M07587_2.00 (54.3%);M07605_2.00 (52.4%);M07648_2.00 (50.9%);M07657_2.00 (51.5%);M07747_2.00 (53.3%);M07753_2.00 (51.7%);M08245_2.00 (54.0%);M08295_2.00 (53.1%);M08325_2.00 (60.4%);M08329_2.00 (52.9%);M08334_2.00 (52.4%);M08355_2.00 (57.3%);M08373_2.00 (50.1%);M08375_2.00 (55.2%);M08392_2.00 (50.3%);M08395_2.00 (51.0%);M08901_2.00 (51.0%);M08949_2.00 (52.1%);M08985_2.00 (60.2%);MA1124.1 (59.6%);MA1602.1 (52.7%)		
J3JS70		MA0855.1				
J3JS71		MA0855.1				
J3KN52			M09077_2.00 (96.8%);MA0645.1 (96.8%)	M00157_2.00 (51.6%);M01488_2.00 (53.1%);M01489_2.00 (54.8%);M01493_2.00 (58.0%);M01494_2.00 (54.8%);M03001_2.00 (54.8%);M03010_2.00 (52.9%);M03726_2.00 (51.6%);M04729_2.00 (54.8%);M04733_2.00 (52.9%);M04744_2.00 (54.8%);M04758_2.00 (54.8%);M04773_2.00 (51.6%);M06185_2.00 (59.3%);M06186_2.00 (54.8%);M06188_2.00 (58.0%);M06192_2.00 (51.6%);M09048_2.00 (51.6%);M09053_2.00 (54.8%);M09066_2.00 (54.8%);M09081_2.00 (51.6%);M09539_2.00 (51.6%);MA0028.1 (58.0%);MA0062.1 (51.6%);MA0062.2 (51.6%);MA0076.1 (54.8%);MA0098.1 (58.0%);MA0098.2 (58.0%);MA0136.1 (54.8%);MA0149.1 (51.6%);MA0156.1 (54.8%);MA0473.1 (54.8%);MA0474.1 (51.6%);MA0474.2 (51.6%);MA0475.1 (51.6%);MA0598.1 (54.8%);MA0640.1 (54.8%);MA0641.1 (54.8%);MA0686.1 (53.1%);MA0759.1 (52.9%);MA0762.1 (51.6%);MA1483.1 (54.8%);MA1484.1 (58.0%)		
J3KNN9			M00249_2.00 (98.6%);M08968_2.00 (96.3%);MA1627.1 (92.0%)	M00134_2.00 (56.9%);M00224_2.00 (59.2%);M00617_2.00 (54.8%);M00632_2.00 (56.5%);M00645_2.00 (58.3%);M00647_2.00 (50.0%);M00777_2.00 (56.1%);M00779_2.00 (51.4%);M00950_2.00 (52.8%);M00952_2.00 (50.5%);M00959_2.00 (56.3%);M00960_2.00 (52.8%);M01035_2.00 (54.1%);M01042_2.00 (53.8%);M01180_2.00 (52.1%);M01192_2.00 (55.3%);M01432_2.00 (52.9%);M01441_2.00 (52.0%);M01442_2.00 (51.7%);M01470_2.00 (51.7%);M01529_2.00 (56.8%);M01531_2.00 (52.0%);M01537_2.00 (50.0%);M02731_2.00 (50.0%);M02903_2.00 (50.0%);M03682_2.00 (54.2%);M04430_2.00 (57.8%);M04463_2.00 (59.2%);M04555_2.00 (54.5%);M06072_2.00 (66.2%);M06169_2.00 (60.4%);M06466_2.00 (51.1%);M08246_2.00 (51.8%);M08525_2.00 (58.1%);M08528_2.00 (51.7%);M08867_2.00 (55.8%);M09008_2.00 (51.9%);M09515_2.00 (64.7%);MA0039.1 (59.2%);MA0039.3 (59.2%);MA0162.1 (63.0%);MA0162.2 (63.0%);MA0472.1 (64.7%);MA0472.2 (64.7%);MA0493.1 (51.9%);MA0508.1 (50.0%);MA0516.1 (50.0%);MA0599.1 (56.3%);MA0732.1 (63.9%);MA0733.1 (60.0%);MA0740.1 (52.1%);MA0742.1 (57.8%);MA0747.1 (54.2%);MA0750.1 (51.0%);MA1511.1 (51.8%);MA1512.1 (54.5%);MA1513.1 (58.0%);MA1515.1 (58.0%);MA1516.1 (53.9%);MA1517.1 (55.4%);MA1564.1 (54.2%);MA1580.1 (51.5%)		
J3KNQ1		M05855_2.00				
J3KNQ6		MA0752.1				
J3KNV1						
J3KP33		MA0106.1				
J3KP65		M09427_2.00				
J3KPG0		MA0068.2				
J3KPG5						
J3KPM9		M08014_2.00				
J3KPQ3		M09283_2.00				
J3KPU9			M07763_2.00 (94.6%)	M00134_2.00 (53.3%);M00641_2.00 (50.0%);M04430_2.00 (53.8%);M06169_2.00 (57.6%);M07650_2.00 (62.1%);M08263_2.00 (54.2%);MA0599.1 (53.8%);MA0742.1 (53.8%);MA1516.1 (53.8%);MA1517.1 (53.5%);MA1594.1 (56.6%)		
J3KQC8			M00943_2.00 (71.7%);M00944_2.00 (71.7%);M00950_2.00 (72.9%);M00953_2.00 (71.7%);M00959_2.00 (70.5%);M00960_2.00 (72.9%)	M00142_2.00 (53.1%);M00609_2.00 (54.1%);M00764_2.00 (52.2%);M00782_2.00 (58.3%);M00786_2.00 (55.4%);M00939_2.00 (69.4%);M00945_2.00 (55.1%);M00948_2.00 (69.4%);M00952_2.00 (69.4%);M00955_2.00 (64.7%);M00958_2.00 (68.2%);M01474_2.00 (56.8%);M02924_2.00 (61.9%);M04387_2.00 (63.9%);M04465_2.00 (57.8%);M04505_2.00 (56.5%);M04536_2.00 (55.9%);M04598_2.00 (59.1%);M04611_2.00 (53.4%);M04613_2.00 (58.6%);M04621_2.00 (56.8%);M04650_2.00 (58.9%);M05853_2.00 (51.4%);M07562_2.00 (52.9%);M07565_2.00 (53.4%);M07566_2.00 (54.4%);M07578_2.00 (58.1%);M07581_2.00 (50.6%);M07582_2.00 (53.8%);M07586_2.00 (50.4%);M07590_2.00 (57.3%);M07598_2.00 (54.4%);M07605_2.00 (53.7%);M07607_2.00 (50.2%);M07610_2.00 (56.6%);M07613_2.00 (62.5%);M07618_2.00 (56.1%);M07620_2.00 (57.5%);M07628_2.00 (53.1%);M07633_2.00 (59.4%);M07635_2.00 (60.1%);M07645_2.00 (51.0%);M07646_2.00 (57.6%);M07649_2.00 (52.4%);M07657_2.00 (53.5%);M07667_2.00 (53.1%);M07683_2.00 (56.7%);M07685_2.00 (59.1%);M07686_2.00 (51.9%);M07687_2.00 (52.3%);M07689_2.00 (59.2%);M07699_2.00 (54.4%);M07700_2.00 (59.0%);M07702_2.00 (51.6%);M07707_2.00 (55.3%);M07715_2.00 (52.8%);M07723_2.00 (51.2%);M07729_2.00 (53.0%);M07753_2.00 (55.9%);M07754_2.00 (52.5%);M07762_2.00 (50.3%);M07764_2.00 (53.3%);M07767_2.00 (50.1%);M07775_2.00 (52.6%);M08234_2.00 (55.3%);M08247_2.00 (52.1%);M08252_2.00 (55.1%);M08254_2.00 (51.6%);M08256_2.00 (53.3%);M08267_2.00 (53.8%);M08274_2.00 (53.6%);M08291_2.00 (52.3%);M08309_2.00 (57.1%);M08311_2.00 (51.4%);M08312_2.00 (52.1%);M08314_2.00 (56.0%);M08325_2.00 (62.7%);M08329_2.00 (57.6%);M08334_2.00 (59.1%);M08342_2.00 (56.8%);M08347_2.00 (58.8%);M08355_2.00 (58.0%);M08366_2.00 (50.2%);M08371_2.00 (54.4%);M08373_2.00 (58.1%);M08375_2.00 (54.6%);M08381_2.00 (52.2%);M08390_2.00 (50.0%);M08395_2.00 (51.5%);M08540_2.00 (50.0%);M08859_2.00 (52.1%);M08860_2.00 (54.5%);M08887_2.00 (61.6%);M08901_2.00 (57.8%);M08908_2.00 (56.0%);M08917_2.00 (50.6%);M08921_2.00 (52.1%);M08934_2.00 (54.8%);M08944_2.00 (58.8%);M08949_2.00 (51.9%);M08985_2.00 (58.5%);M10303_2.00 (51.4%);MA0130.1 (54.8%);MA0493.1 (51.3%);MA0528.1 (51.6%);MA0731.1 (52.2%);MA1124.1 (60.8%);MA1587.1 (60.0%);MA1588.1 (52.3%);MA1589.1 (56.8%);MA1592.1 (50.5%);MA1593.1 (51.2%);MA1594.1 (52.1%);MA1596.1 (51.6%);MA1599.1 (53.3%);MA1601.1 (56.7%);MA1602.1 (55.7%);MA1656.1 (52.7%)		
J3KQH6						
J3KQR4		M07712_2.00				
J3KR46			M03660_2.00 (70.7%);M08845_2.00 (90.3%);MA0609.1 (71.0%);MA0609.2 (74.7%)	M01778_2.00 (55.5%);M01806_2.00 (53.2%);MA0018.1 (53.2%)		
J3KR62			M07701_2.00 (72.3%)	M00609_2.00 (50.4%);M00645_2.00 (50.0%);M00782_2.00 (53.0%);M00786_2.00 (52.0%);M00939_2.00 (62.3%);M00943_2.00 (63.5%);M00944_2.00 (63.5%);M00945_2.00 (56.3%);M00948_2.00 (62.3%);M00950_2.00 (62.3%);M00952_2.00 (63.5%);M00953_2.00 (61.1%);M00955_2.00 (64.7%);M00958_2.00 (62.3%);M00959_2.00 (62.3%);M00960_2.00 (65.8%);M01042_2.00 (50.0%);M01044_2.00 (51.7%);M01432_2.00 (52.0%);M01456_2.00 (50.9%);M01457_2.00 (50.0%);M01474_2.00 (50.9%);M02924_2.00 (55.7%);M04387_2.00 (53.1%);M04465_2.00 (50.7%);M04475_2.00 (55.8%);M04505_2.00 (52.0%);M04536_2.00 (52.9%);M04598_2.00 (53.0%);M04613_2.00 (50.6%);M04621_2.00 (54.4%);M04650_2.00 (55.8%);M04653_2.00 (58.0%);M05853_2.00 (52.7%);M06108_2.00 (53.4%);M07578_2.00 (52.9%);M07579_2.00 (55.8%);M07581_2.00 (51.2%);M07587_2.00 (50.3%);M07590_2.00 (55.6%);M07598_2.00 (51.8%);M07605_2.00 (54.3%);M07607_2.00 (50.3%);M07610_2.00 (51.0%);M07618_2.00 (69.6%);M07635_2.00 (54.5%);M07649_2.00 (52.2%);M07657_2.00 (65.6%);M07658_2.00 (53.1%);M07667_2.00 (54.2%);M07678_2.00 (52.3%);M07683_2.00 (54.2%);M07686_2.00 (51.4%);M07689_2.00 (53.6%);M07699_2.00 (53.7%);M07700_2.00 (53.2%);M07707_2.00 (51.9%);M07712_2.00 (50.7%);M07723_2.00 (64.1%);M07747_2.00 (69.0%);M07754_2.00 (67.5%);M07759_2.00 (66.6%);M07762_2.00 (53.1%);M07764_2.00 (54.5%);M07777_2.00 (52.3%);M08247_2.00 (52.5%);M08252_2.00 (56.0%);M08255_2.00 (56.2%);M08256_2.00 (53.5%);M08279_2.00 (51.6%);M08283_2.00 (51.5%);M08291_2.00 (51.0%);M08295_2.00 (50.0%);M08309_2.00 (53.7%);M08325_2.00 (57.2%);M08329_2.00 (52.0%);M08334_2.00 (52.0%);M08347_2.00 (54.1%);M08355_2.00 (53.1%);M08357_2.00 (50.6%);M08371_2.00 (54.1%);M08375_2.00 (51.5%);M08386_2.00 (50.0%);M08395_2.00 (55.0%);M08399_2.00 (54.5%);M08901_2.00 (53.2%);M08917_2.00 (53.7%);M08934_2.00 (57.6%);M08935_2.00 (51.5%);M08985_2.00 (60.2%);MA1124.1 (59.6%);MA1154.1 (51.0%);MA1587.1 (55.6%);MA1588.1 (50.1%);MA1589.1 (54.4%);MA1594.1 (52.5%);MA1601.1 (54.2%);MA1602.1 (53.2%)		
J3KRL6		M05710_2.00				
J3KS32		M05318_2.00				
J3KS51						
J3KSH6		M04192_2.00				
J3KSJ4		M09277_2.00				
J3KT56				M00142_2.00 (51.2%);M00782_2.00 (56.2%);M00939_2.00 (60.0%);M00943_2.00 (58.8%);M00944_2.00 (58.8%);M00945_2.00 (50.5%);M00948_2.00 (60.0%);M00950_2.00 (64.7%);M00952_2.00 (61.4%);M00953_2.00 (55.2%);M00955_2.00 (60.0%);M00958_2.00 (57.6%);M00959_2.00 (60.0%);M00960_2.00 (61.1%);M01181_2.00 (50.5%);M04387_2.00 (57.6%);M04465_2.00 (54.2%);M04598_2.00 (53.0%);M04610_2.00 (51.5%);M04611_2.00 (53.7%);M04613_2.00 (56.9%);M04650_2.00 (60.2%);M04653_2.00 (67.7%);M05853_2.00 (53.8%);M06039_2.00 (51.5%);M07562_2.00 (50.4%);M07566_2.00 (50.5%);M07567_2.00 (52.6%);M07578_2.00 (50.2%);M07579_2.00 (54.1%);M07581_2.00 (55.9%);M07582_2.00 (50.5%);M07587_2.00 (51.0%);M07588_2.00 (52.0%);M07590_2.00 (53.8%);M07593_2.00 (54.0%);M07598_2.00 (54.7%);M07600_2.00 (52.1%);M07601_2.00 (52.7%);M07605_2.00 (51.3%);M07610_2.00 (52.0%);M07635_2.00 (55.5%);M07646_2.00 (51.7%);M07648_2.00 (54.1%);M07649_2.00 (54.4%);M07678_2.00 (52.2%);M07683_2.00 (52.4%);M07684_2.00 (52.7%);M07689_2.00 (61.2%);M07691_2.00 (50.5%);M07693_2.00 (51.3%);M07699_2.00 (53.1%);M07700_2.00 (56.2%);M07707_2.00 (53.9%);M07712_2.00 (51.0%);M07714_2.00 (50.7%);M07727_2.00 (52.1%);M07729_2.00 (52.2%);M07740_2.00 (53.5%);M07746_2.00 (51.0%);M07753_2.00 (55.3%);M07761_2.00 (50.1%);M07762_2.00 (51.5%);M07764_2.00 (55.7%);M07777_2.00 (52.5%);M08245_2.00 (54.9%);M08247_2.00 (51.5%);M08252_2.00 (54.1%);M08254_2.00 (55.4%);M08255_2.00 (57.3%);M08256_2.00 (56.4%);M08267_2.00 (55.5%);M08279_2.00 (52.9%);M08292_2.00 (54.0%);M08300_2.00 (51.7%);M08309_2.00 (52.2%);M08311_2.00 (55.9%);M08325_2.00 (55.2%);M08329_2.00 (51.9%);M08334_2.00 (54.3%);M08335_2.00 (51.4%);M08347_2.00 (55.7%);M08355_2.00 (58.3%);M08371_2.00 (54.8%);M08375_2.00 (56.7%);M08395_2.00 (54.9%);M08859_2.00 (51.5%);M08860_2.00 (51.9%);M08914_2.00 (53.4%);M08917_2.00 (52.4%);M08934_2.00 (55.0%);M08935_2.00 (51.5%);M08944_2.00 (54.1%);M08985_2.00 (57.8%);MA0528.1 (53.6%);MA1124.1 (58.0%);MA1154.1 (52.5%);MA1155.1 (50.0%);MA1587.1 (58.3%);MA1592.1 (51.2%);MA1594.1 (51.5%);MA1596.1 (52.1%);MA1600.1 (51.0%);MA1601.1 (52.4%);MA1602.1 (52.7%)		
J3KTF3		M09275_2.00				
J3KTI4				M02669_2.00 (62.0%);M10151_2.00 (62.4%);MA0116.1 (61.2%)		
J3QKY3		M04008_2.00				
J3QLN9						
J3QQI2				M02669_2.00 (50.8%);M10151_2.00 (50.8%);MA0116.1 (50.8%)		
J3QRA9		M09275_2.00				
J3QSH4		MA1578.1				
J9JIC7			M08864_2.00 (72.3%);MA1578.1 (98.2%)	M00019_2.00 (55.8%);M01531_2.00 (55.8%);M08417_2.00 (50.0%);M08870_2.00 (58.3%);MA0753.1 (50.8%);MA1522.1 (64.8%)		
J9JID5				M00943_2.00 (53.0%);M00944_2.00 (56.4%);M00948_2.00 (51.8%);M00950_2.00 (50.6%);M00952_2.00 (53.0%);M00953_2.00 (55.2%);M00958_2.00 (51.7%);M00959_2.00 (51.8%);M00960_2.00 (53.0%);M01868_2.00 (52.7%);M04430_2.00 (50.5%);M04505_2.00 (50.4%);M04613_2.00 (50.0%);M06179_2.00 (50.0%);M07625_2.00 (65.3%);MA0599.1 (50.0%);MA0742.1 (50.5%);MA1516.1 (50.5%)		
J9JIE5			M04008_2.00 (94.9%);MA0089.1 (82.0%);MA0089.2 (98.5%)	M09959_2.00 (62.1%);MA0501.1 (61.2%)		
J9RYE1			M03040_2.00 (84.0%);M06198_2.00 (85.0%);M09107_2.00 (87.5%);M10549_2.00 (99.5%);MA0480.1 (86.8%);MA0780.1 (98.8%)	M00044_2.00 (56.7%);M00791_2.00 (51.3%);M03741_2.00 (51.3%);M04848_2.00 (50.0%);M05419_2.00 (66.6%);M09669_2.00 (51.4%);M10528_2.00 (51.0%);M10570_2.00 (51.3%);MA0031.1 (51.3%);MA0157.1 (51.9%);MA0613.1 (51.3%);MA0614.1 (51.0%);MA0680.1 (67.8%);MA0847.1 (51.3%);MA0852.1 (50.0%);MA1607.1 (50.0%)		
J9SW06			M03040_2.00 (84.0%);M06198_2.00 (85.0%);M09107_2.00 (87.5%);M10549_2.00 (99.5%);MA0480.1 (86.8%);MA0780.1 (98.8%)	M00044_2.00 (56.7%);M00791_2.00 (51.3%);M03741_2.00 (51.3%);M04848_2.00 (50.0%);M05419_2.00 (69.0%);M09669_2.00 (51.4%);M10528_2.00 (51.0%);M10570_2.00 (51.3%);MA0031.1 (51.3%);MA0157.1 (51.9%);MA0613.1 (51.3%);MA0614.1 (51.0%);MA0680.1 (63.8%);MA0847.1 (51.3%);MA0852.1 (50.0%);MA1607.1 (50.0%)		
J9SY82			M03040_2.00 (84.0%);M06198_2.00 (85.0%);M09107_2.00 (87.5%);M10549_2.00 (99.5%);MA0480.1 (86.8%);MA0780.1 (98.8%)	M00044_2.00 (56.7%);M00791_2.00 (51.3%);M03741_2.00 (51.3%);M04848_2.00 (50.0%);M05419_2.00 (69.0%);M09669_2.00 (51.4%);M10528_2.00 (51.0%);M10570_2.00 (51.3%);MA0031.1 (51.3%);MA0157.1 (51.9%);MA0613.1 (51.3%);MA0614.1 (51.0%);MA0680.1 (63.8%);MA0847.1 (51.3%);MA0852.1 (50.0%);MA1607.1 (50.0%)		
K4DIA4			M09245_2.00 (84.1%);MA0051.1 (90.8%)	M00177_2.00 (51.6%);M05537_2.00 (50.5%);MA0050.1 (67.9%);MA1420.1 (50.5%)		
K4DIA5		MA0051.1				
K7EID0			M01114_2.00 (83.4%);M02815_2.00 (84.5%);MA0663.1 (89.2%)	M05996_2.00 (53.2%)		
K7EIE6				M00609_2.00 (51.3%);M00645_2.00 (50.0%);M00939_2.00 (57.6%);M00943_2.00 (57.6%);M00944_2.00 (58.8%);M00948_2.00 (58.8%);M00950_2.00 (60.0%);M00952_2.00 (57.6%);M00953_2.00 (58.8%);M00955_2.00 (60.0%);M00958_2.00 (57.6%);M00959_2.00 (60.0%);M00960_2.00 (58.8%);M01042_2.00 (53.3%);M01181_2.00 (50.6%);M01538_2.00 (55.8%);M01868_2.00 (51.5%);M02924_2.00 (57.5%);M04387_2.00 (50.9%);M04465_2.00 (50.3%);M04505_2.00 (51.4%);M04598_2.00 (51.3%);M04611_2.00 (54.3%);M04613_2.00 (53.6%);M04650_2.00 (54.6%);M07562_2.00 (52.5%);M07678_2.00 (50.8%);M07683_2.00 (50.3%);M08325_2.00 (56.3%);M08540_2.00 (50.0%);M08908_2.00 (52.3%);M08985_2.00 (55.2%);MA0750.1 (50.0%);MA1124.1 (53.9%);MA1601.1 (50.3%);MA1602.1 (51.8%)		
K7EIF9		M11356_2.00				
K7EIJ2		MA1153.1				
K7EIK6			M07777_2.00 (98.8%)	M00142_2.00 (51.2%);M00217_2.00 (51.1%);M00782_2.00 (50.2%);M00786_2.00 (50.0%);M00939_2.00 (60.0%);M00943_2.00 (65.8%);M00944_2.00 (64.7%);M00945_2.00 (54.0%);M00948_2.00 (65.8%);M00950_2.00 (67.0%);M00952_2.00 (65.8%);M00953_2.00 (67.0%);M00955_2.00 (62.3%);M00958_2.00 (64.7%);M00959_2.00 (64.7%);M00960_2.00 (69.4%);M01456_2.00 (50.9%);M01868_2.00 (51.5%);M02924_2.00 (61.9%);M04387_2.00 (57.4%);M04465_2.00 (53.5%);M04505_2.00 (55.3%);M04598_2.00 (58.2%);M04611_2.00 (56.2%);M04613_2.00 (57.9%);M04650_2.00 (54.5%);M07562_2.00 (55.1%);M07578_2.00 (54.2%);M07593_2.00 (52.0%);M07598_2.00 (50.4%);M07600_2.00 (52.2%);M07610_2.00 (50.8%);M07613_2.00 (57.4%);M07620_2.00 (52.6%);M07633_2.00 (54.9%);M07649_2.00 (56.1%);M07656_2.00 (51.9%);M07683_2.00 (54.2%);M07685_2.00 (51.3%);M07689_2.00 (50.5%);M07699_2.00 (53.9%);M07700_2.00 (51.5%);M07733_2.00 (50.0%);M07767_2.00 (54.5%);M07775_2.00 (50.6%);M08254_2.00 (55.3%);M08263_2.00 (50.2%);M08274_2.00 (51.4%);M08295_2.00 (51.7%);M08325_2.00 (55.4%);M08329_2.00 (50.0%);M08355_2.00 (50.0%);M08357_2.00 (50.6%);M08375_2.00 (52.0%);M08392_2.00 (53.8%);M08887_2.00 (54.9%);M08901_2.00 (55.0%);M08908_2.00 (51.2%);M08985_2.00 (59.3%);MA1124.1 (62.2%);MA1154.1 (50.6%);MA1592.1 (51.8%);MA1601.1 (54.2%);MA1602.1 (55.7%);MA1656.1 (50.0%)		
K7EIU8			MA0513.1 (82.4%);MA1153.1 (81.1%)			
K7EIW5		MA0150.1				
K7EIW8		MA0595.1				
K7EJ04			M01664_2.00 (78.6%);M01667_2.00 (75.5%)	M01655_2.00 (62.7%);M01658_2.00 (69.4%);M01662_2.00 (65.9%);MA0151.1 (63.4%);MA0601.1 (69.0%)		
K7EJB0		MA0671.1				
K7EJD4		M09366_2.00				
K7EJF3			M07627_2.00 (78.7%);M07628_2.00 (87.5%)	M00939_2.00 (50.8%);M01444_2.00 (50.0%);M03691_2.00 (58.9%);M03699_2.00 (56.0%);M04610_2.00 (52.4%);M04611_2.00 (60.0%);M06087_2.00 (51.2%);M06119_2.00 (51.7%);M07600_2.00 (52.5%);M07659_2.00 (55.1%);M07674_2.00 (50.0%);M07699_2.00 (52.4%);M07700_2.00 (52.4%);M07717_2.00 (54.0%);M07731_2.00 (57.6%);M07753_2.00 (50.8%);M07761_2.00 (54.0%);M07770_2.00 (64.1%);M08252_2.00 (50.8%);M08311_2.00 (52.5%);M08375_2.00 (50.8%);M08386_2.00 (50.8%);MA1588.1 (61.6%)		
K7EJQ0		MA0616.2				
K7EJR0			M01910_2.00 (72.5%)	M01906_2.00 (65.0%);M01907_2.00 (60.0%);M01908_2.00 (61.3%);M01913_2.00 (50.0%);M01915_2.00 (60.0%)		
K7EK35			M09417_2.00 (89.9%);M11356_2.00 (96.0%);MA0519.1 (88.3%);MA0519.1 (92.4%)			
K7EK80		M07634_2.00				
K7EKB9		MA0091.1				
K7EKT4				M00143_2.00 (54.9%);M00149_2.00 (55.1%);M00217_2.00 (51.7%);M00609_2.00 (50.0%);M00641_2.00 (53.0%);M00645_2.00 (50.0%);M00769_2.00 (58.6%);M00909_2.00 (58.0%);M00943_2.00 (52.8%);M00944_2.00 (52.8%);M00950_2.00 (50.9%);M00952_2.00 (52.8%);M00953_2.00 (54.7%);M00958_2.00 (52.8%);M00959_2.00 (50.9%);M00960_2.00 (54.7%);M02924_2.00 (50.0%);M03663_2.00 (55.5%);M03671_2.00 (50.9%);M03682_2.00 (50.0%);M03690_2.00 (55.1%);M04505_2.00 (55.1%);M04595_2.00 (53.8%);M04613_2.00 (50.9%);M05844_2.00 (54.3%);M06112_2.00 (52.9%);M07683_2.00 (50.9%);M07842_2.00 (54.3%);M08194_2.00 (51.5%);M08254_2.00 (61.7%);M08256_2.00 (54.0%);M08275_2.00 (54.7%);M08283_2.00 (50.0%);M08334_2.00 (56.0%);M08347_2.00 (53.8%);M08355_2.00 (51.9%);M08919_2.00 (54.0%);M09002_2.00 (51.0%);MA0056.1 (50.9%);MA0088.1 (50.0%);MA0103.1 (54.3%);MA0103.2 (54.3%);MA0599.1 (50.0%);MA0748.1 (52.0%);MA0751.1 (52.9%);MA0753.1 (54.9%);MA1544.1 (54.0%);MA1558.1 (53.0%);MA1601.1 (50.9%);MA1651.1 (52.0%);MA1656.1 (56.8%)		
K7EKZ8		M04653_2.00				
K7EL15		MA1153.1				
K7EL18		MA1153.1				
K7EL42		M07700_2.00				
K7ELF3		MA0091.1				
K7ELK2		MA0513.1				
K7ELQ4			M01823_2.00 (97.3%);MA0834.1 (97.6%)	M04252_2.00 (55.1%);M06027_2.00 (51.1%);M08846_2.00 (50.9%);M09493_2.00 (54.8%);MA0491.1 (50.9%);MA0746.1 (50.0%);MA1632.1 (58.7%)		
K7ELU1				M00217_2.00 (50.7%);M00609_2.00 (52.2%);M00641_2.00 (51.2%);M00782_2.00 (59.4%);M00786_2.00 (56.2%);M00939_2.00 (65.8%);M00943_2.00 (62.3%);M00944_2.00 (65.8%);M00945_2.00 (58.1%);M00948_2.00 (62.3%);M00950_2.00 (62.3%);M00952_2.00 (61.3%);M00953_2.00 (67.8%);M00955_2.00 (65.4%);M00958_2.00 (62.5%);M00959_2.00 (63.5%);M00960_2.00 (66.6%);M01456_2.00 (54.3%);M01474_2.00 (51.9%);M02924_2.00 (63.7%);M03671_2.00 (52.5%);M04387_2.00 (56.7%);M04465_2.00 (55.3%);M04536_2.00 (53.3%);M04598_2.00 (53.4%);M04610_2.00 (58.6%);M04611_2.00 (60.3%);M04613_2.00 (54.6%);M04621_2.00 (57.0%);M04650_2.00 (60.1%);M06108_2.00 (54.5%);M07578_2.00 (51.7%);M07581_2.00 (56.3%);M07587_2.00 (55.2%);M07610_2.00 (57.5%);M07627_2.00 (52.6%);M07648_2.00 (54.8%);M07656_2.00 (50.1%);M07683_2.00 (53.1%);M07689_2.00 (50.2%);M07702_2.00 (51.5%);M07747_2.00 (54.0%);M07753_2.00 (57.5%);M08254_2.00 (60.5%);M08267_2.00 (59.1%);M08283_2.00 (51.8%);M08325_2.00 (59.4%);M08329_2.00 (66.3%);M08334_2.00 (58.1%);M08355_2.00 (58.8%);M08366_2.00 (53.1%);M08367_2.00 (51.4%);M08373_2.00 (53.1%);M08375_2.00 (57.7%);M08390_2.00 (52.2%);M08395_2.00 (64.3%);M08859_2.00 (55.3%);M08887_2.00 (58.5%);M08901_2.00 (55.0%);M08985_2.00 (60.8%);MA0528.1 (51.9%);MA1124.1 (66.9%);MA1154.1 (52.6%);MA1587.1 (50.8%);MA1588.1 (51.8%);MA1601.1 (53.1%);MA1602.1 (54.0%);MA1656.1 (51.2%)		
K7EM32				M07714_2.00 (51.8%);M08256_2.00 (50.0%);M08339_2.00 (58.3%);MA1600.1 (50.0%)		
K7EM63		M04653_2.00				
K7EMD1		MA0595.1				
K7EMM4			M03593_2.00 (70.8%);M08710_2.00 (71.1%);M09466_2.00 (77.5%);MA0091.1 (89.1%);MA0092.1 (77.5%)	M04215_2.00 (55.4%);M07806_2.00 (57.0%);M08775_2.00 (54.6%);MA0521.1 (55.0%);MA0830.1 (54.6%);MA1648.1 (57.7%)		
K7EMP1						
K7EMT8		MA0595.1				
K7EN08		MA0671.1				
